sgg_key,sido,sigungu,year,price_median,price_avg,parcels
경기|수원시팔달구,경기,수원시팔달구,1990,294423,478835,25017
경기|수원시팔달구,경기,수원시팔달구,1991,381252,614196,26268
경기|수원시팔달구,경기,수원시팔달구,1992,434282,694210,27516
경기|수원시팔달구,경기,수원시팔달구,1993,435573,688888,26074
경기|수원시팔달구,경기,수원시팔달구,1994,417519,641320,25107
경기|수원시팔달구,경기,수원시팔달구,1995,429275,646934,25681
경기|수원시팔달구,경기,수원시팔달구,1996,437465,633823,26981
경기|수원시팔달구,경기,수원시팔달구,1997,435906,624531,27960
경기|수원시팔달구,경기,수원시팔달구,1998,443604,629789,28306
경기|수원시팔달구,경기,수원시팔달구,1999,403494,563628,27932
경기|수원시팔달구,경기,수원시팔달구,2000,416330,576354,27819
경기|수원시팔달구,경기,수원시팔달구,2001,417893,580597,27959
경기|수원시팔달구,경기,수원시팔달구,2002,430224,602542,27995
경기|수원시팔달구,경기,수원시팔달구,2003,469525,657222,28195
경기|수원시팔달구,경기,수원시팔달구,2004,524235,722964,27989
경기|수원시팔달구,경기,수원시팔달구,2005,633890,864019,27466
경기|수원시팔달구,경기,수원시팔달구,2006,816844,1116747,17034
경기|수원시팔달구,경기,수원시팔달구,2007,838354,1055511,26740
경기|수원시팔달구,경기,수원시팔달구,2008,966624,1185498,26711
경기|수원시팔달구,경기,수원시팔달구,2009,942622,1138101,28110
경기|수원시팔달구,경기,수원시팔달구,2010,968418,1159256,28046
경기|수원시팔달구,경기,수원시팔달구,2011,1006096,1192680,27871
경기|수원시팔달구,경기,수원시팔달구,2012,1077258,1251562,27846
경기|수원시팔달구,경기,수원시팔달구,2013,1084339,1254650,27910
경기|수원시팔달구,경기,수원시팔달구,2014,1104297,1269198,28059
경기|수원시팔달구,경기,수원시팔달구,2015,1107718,1255414,28985
경기|수원시팔달구,경기,수원시팔달구,2016,1130246,1261545,29368
경기|수원시팔달구,경기,수원시팔달구,2017,1141839,1277279,28264
경기|수원시팔달구,경기,수원시팔달구,2018,1182239,1309790,28306
경기|수원시팔달구,경기,수원시팔달구,2019,1210234,1340623,29475
경기|수원시팔달구,경기,수원시팔달구,2020,1286693,1398404,30523
경기|수원시팔달구,경기,수원시팔달구,2021,1507561,1590438,31317
경기|수원시팔달구,경기,수원시팔달구,2022,1642844,1733923,31281
경기|수원시팔달구,경기,수원시팔달구,2023,1408303,1605781,27183
경기|수원시팔달구,경기,수원시팔달구,2024,1424751,1630058,27304
경기|수원시팔달구,경기,수원시팔달구,2025,1459814,1670632,27433
경기|수원시팔달구,경기,수원시팔달구,2026,1480699,1709417,27259
경기|시흥시,경기,시흥시,1990,18002,68918,40438
경기|시흥시,경기,시흥시,1991,23364,100014,41783
경기|시흥시,경기,시흥시,1992,25026,106691,50068
경기|시흥시,경기,시흥시,1993,24433,105416,46232
경기|시흥시,경기,시흥시,1994,23538,97468,43802
경기|시흥시,경기,시흥시,1995,24162,98401,45951
경기|시흥시,경기,시흥시,1996,24636,96794,50975
경기|시흥시,경기,시흥시,1997,26508,103195,53675
경기|시흥시,경기,시흥시,1998,28946,112896,55923
경기|시흥시,경기,시흥시,1999,27633,103658,57818
경기|시흥시,경기,시흥시,2000,28270,107917,58343
경기|시흥시,경기,시흥시,2001,29695,109559,58636
경기|시흥시,경기,시흥시,2002,30842,115540,60038
경기|시흥시,경기,시흥시,2003,40093,145946,62765
경기|시흥시,경기,시흥시,2004,60413,179944,64643
경기|시흥시,경기,시흥시,2005,96140,232495,67314
경기|시흥시,경기,시흥시,2006,111132,265774,63953
경기|시흥시,경기,시흥시,2007,136709,307245,69065
경기|시흥시,경기,시흥시,2008,155442,351711,67973
경기|시흥시,경기,시흥시,2009,154266,344752,69930
경기|시흥시,경기,시흥시,2010,167052,356401,70825
경기|시흥시,경기,시흥시,2011,185003,376101,71454
경기|시흥시,경기,시흥시,2012,205040,403291,72914
경기|시흥시,경기,시흥시,2013,208649,409944,73850
경기|시흥시,경기,시흥시,2014,214882,424176,74081
경기|시흥시,경기,시흥시,2015,221201,441030,73024
경기|시흥시,경기,시흥시,2016,228361,462248,73492
경기|시흥시,경기,시흥시,2017,240104,485319,74284
경기|시흥시,경기,시흥시,2018,250603,507512,75638
경기|시흥시,경기,시흥시,2019,261753,538026,77509
경기|시흥시,경기,시흥시,2020,270500,565603,79829
경기|시흥시,경기,시흥시,2021,288630,608400,82710
경기|시흥시,경기,시흥시,2022,328316,682280,84154
경기|시흥시,경기,시흥시,2023,318142,655808,82270
경기|시흥시,경기,시흥시,2024,328821,671591,82380
경기|시흥시,경기,시흥시,2025,339345,689544,82236
경기|시흥시,경기,시흥시,2026,351598,711693,82535
경기|안산시단원구,경기,안산시단원구,1990,15821,85142,27871
경기|안산시단원구,경기,안산시단원구,1991,18222,102993,35753
경기|안산시단원구,경기,안산시단원구,1992,23993,116556,34331
경기|안산시단원구,경기,안산시단원구,1993,23934,101330,34500
경기|안산시단원구,경기,안산시단원구,1994,19262,104298,34861
경기|안산시단원구,경기,안산시단원구,1995,20454,105183,36340
경기|안산시단원구,경기,안산시단원구,1996,20554,103511,37820
경기|안산시단원구,경기,안산시단원구,1997,21684,107216,37288
경기|안산시단원구,경기,안산시단원구,1998,23988,109558,37450
경기|안산시단원구,경기,안산시단원구,1999,22309,97944,38862
경기|안산시단원구,경기,안산시단원구,2000,22469,97690,39713
경기|안산시단원구,경기,안산시단원구,2001,22271,97470,40460
경기|안산시단원구,경기,안산시단원구,2002,23372,104580,40960
경기|안산시단원구,경기,안산시단원구,2003,27273,136284,41693
경기|안산시단원구,경기,안산시단원구,2004,32551,164842,42137
경기|안산시단원구,경기,안산시단원구,2005,44750,213242,43883
경기|안산시단원구,경기,안산시단원구,2006,45283,203982,40522
경기|안산시단원구,경기,안산시단원구,2007,56871,238666,45050
경기|안산시단원구,경기,안산시단원구,2008,63214,269786,45269
경기|안산시단원구,경기,안산시단원구,2009,63432,268129,44921
경기|안산시단원구,경기,안산시단원구,2010,65390,266282,48015
경기|안산시단원구,경기,안산시단원구,2011,67367,269660,48731
경기|안산시단원구,경기,안산시단원구,2012,72761,289571,49411
경기|안산시단원구,경기,안산시단원구,2013,75678,299077,50511
경기|안산시단원구,경기,안산시단원구,2014,80690,318833,51585
경기|안산시단원구,경기,안산시단원구,2015,85582,328487,52574
경기|안산시단원구,경기,안산시단원구,2016,89449,346228,53979
경기|안산시단원구,경기,안산시단원구,2017,94957,379384,54393
경기|안산시단원구,경기,안산시단원구,2018,100836,404855,55756
경기|안산시단원구,경기,안산시단원구,2019,105873,418053,57201
경기|안산시단원구,경기,안산시단원구,2020,112103,433044,57896
경기|안산시단원구,경기,안산시단원구,2021,124163,469556,58639
경기|안산시단원구,경기,안산시단원구,2022,136319,515206,58746
경기|안산시단원구,경기,안산시단원구,2023,129492,482598,59504
경기|안산시단원구,경기,안산시단원구,2024,129440,480867,60452
경기|안산시단원구,경기,안산시단원구,2025,131910,487343,60831
경기|안산시단원구,경기,안산시단원구,2026,134715,496643,62132
경기|안산시상록구,경기,안산시상록구,1990,120016,123102,27429
경기|안산시상록구,경기,안산시상록구,1991,150227,166955,30331
경기|안산시상록구,경기,안산시상록구,1992,175241,185917,30008
경기|안산시상록구,경기,안산시상록구,1993,170008,155253,30108
경기|안산시상록구,경기,안산시상록구,1994,180632,164931,29257
경기|안산시상록구,경기,안산시상록구,1995,160504,163415,30821
경기|안산시상록구,경기,안산시상록구,1996,121943,158555,33288
경기|안산시상록구,경기,안산시상록구,1997,139456,171758,31874
경기|안산시상록구,경기,안산시상록구,1998,146558,177693,31957
경기|안산시상록구,경기,안산시상록구,1999,120710,157967,32105
경기|안산시상록구,경기,안산시상록구,2000,103796,158427,32865
경기|안산시상록구,경기,안산시상록구,2001,104741,160941,32973
경기|안산시상록구,경기,안산시상록구,2002,101619,168592,33513
경기|안산시상록구,경기,안산시상록구,2003,157849,237513,34785
경기|안산시상록구,경기,안산시상록구,2004,196248,287525,34919
경기|안산시상록구,경기,안산시상록구,2005,237540,349900,35232
경기|안산시상록구,경기,안산시상록구,2006,129049,342171,29874
경기|안산시상록구,경기,안산시상록구,2007,399764,404787,36050
경기|안산시상록구,경기,안산시상록구,2008,437014,444140,36041
경기|안산시상록구,경기,안산시상록구,2009,447514,442735,35946
경기|안산시상록구,경기,안산시상록구,2010,307170,431591,38993
경기|안산시상록구,경기,안산시상록구,2011,309092,441854,39232
경기|안산시상록구,경기,안산시상록구,2012,317467,466285,39620
경기|안산시상록구,경기,안산시상록구,2013,310641,476875,39998
경기|안산시상록구,경기,안산시상록구,2014,325074,504796,40287
경기|안산시상록구,경기,안산시상록구,2015,333881,528714,40438
경기|안산시상록구,경기,안산시상록구,2016,356674,559150,40465
경기|안산시상록구,경기,안산시상록구,2017,386730,599962,40781
경기|안산시상록구,경기,안산시상록구,2018,416440,649361,41256
경기|안산시상록구,경기,안산시상록구,2019,440300,695028,41375
경기|안산시상록구,경기,안산시상록구,2020,468131,736592,41732
경기|안산시상록구,경기,안산시상록구,2021,513620,807419,41608
경기|안산시상록구,경기,안산시상록구,2022,602781,897112,40738
경기|안산시상록구,경기,안산시상록구,2023,584251,855297,40380
경기|안산시상록구,경기,안산시상록구,2024,615545,873381,40027
경기|안산시상록구,경기,안산시상록구,2025,637746,892091,40146
경기|안산시상록구,경기,안산시상록구,2026,629442,909593,40612
경기|안성시,경기,안성시,1990,6000,21392,158218
경기|안성시,경기,안성시,1991,6182,24950,175835
경기|안성시,경기,안성시,1992,6547,27998,178699
경기|안성시,경기,안성시,1993,6336,27818,178805
경기|안성시,경기,안성시,1994,5924,25188,180261
경기|안성시,경기,안성시,1995,6099,28008,182872
경기|안성시,경기,안성시,1996,6217,28548,187698
경기|안성시,경기,안성시,1997,6321,30139,190802
경기|안성시,경기,안성시,1998,6919,32362,195082
경기|안성시,경기,안성시,1999,6536,29688,194070
경기|안성시,경기,안성시,2000,7022,32183,194022
경기|안성시,경기,안성시,2001,7440,33100,197354
경기|안성시,경기,안성시,2002,7628,33673,198841
경기|안성시,경기,안성시,2003,8264,35226,201043
경기|안성시,경기,안성시,2004,10554,40811,203584
경기|안성시,경기,안성시,2005,16963,50751,205685
경기|안성시,경기,안성시,2006,23276,58323,199154
경기|안성시,경기,안성시,2007,27343,67066,206896
경기|안성시,경기,안성시,2008,30462,73090,209602
경기|안성시,경기,안성시,2009,30279,71487,211076
경기|안성시,경기,안성시,2010,30698,72978,213175
경기|안성시,경기,안성시,2011,31571,74338,214632
경기|안성시,경기,안성시,2012,33649,77614,215917
경기|안성시,경기,안성시,2013,34906,79615,217552
경기|안성시,경기,안성시,2014,36867,83164,219307
경기|안성시,경기,안성시,2015,37576,84970,220654
경기|안성시,경기,안성시,2016,38664,87258,223140
경기|안성시,경기,안성시,2017,40039,89456,224436
경기|안성시,경기,안성시,2018,41194,91223,231701
경기|안성시,경기,안성시,2019,42442,93185,239760
경기|안성시,경기,안성시,2020,44072,97288,244655
경기|안성시,경기,안성시,2021,44303,99103,268792
경기|안성시,경기,안성시,2022,47947,106572,271376
경기|안성시,경기,안성시,2023,44862,100251,274002
경기|안성시,경기,안성시,2024,45140,100887,276647
경기|안성시,경기,안성시,2025,45939,102974,278079
경기|안성시,경기,안성시,2026,46065,103887,278995
경기|안양시동안구,경기,안양시동안구,1990,500000,483086,11432
경기|안양시동안구,경기,안양시동안구,1991,750000,725743,12181
경기|안양시동안구,경기,안양시동안구,1992,790040,784248,12104
경기|안양시동안구,경기,안양시동안구,1993,757578,781892,12268
경기|안양시동안구,경기,안양시동안구,1994,710538,710050,13198
경기|안양시동안구,경기,안양시동안구,1995,703344,691744,14058
경기|안양시동안구,경기,안양시동안구,1996,705157,701364,14842
경기|안양시동안구,경기,안양시동안구,1997,725483,733281,14378
경기|안양시동안구,경기,안양시동안구,1998,723232,727366,14532
경기|안양시동안구,경기,안양시동안구,1999,653995,650960,14682
경기|안양시동안구,경기,안양시동안구,2000,672046,658648,14838
경기|안양시동안구,경기,안양시동안구,2001,670056,657531,14858
경기|안양시동안구,경기,안양시동안구,2002,704788,695143,14941
경기|안양시동안구,경기,안양시동안구,2003,840762,832342,14880
경기|안양시동안구,경기,안양시동안구,2004,951794,994156,14328
경기|안양시동안구,경기,안양시동안구,2005,1100703,1155021,14310
경기|안양시동안구,경기,안양시동안구,2006,1315072,1357421,11634
경기|안양시동안구,경기,안양시동안구,2007,1531899,1532215,14506
경기|안양시동안구,경기,안양시동안구,2008,1677817,1686330,14254
경기|안양시동안구,경기,안양시동안구,2009,1611877,1590602,15027
경기|안양시동안구,경기,안양시동안구,2010,1623205,1579980,14890
경기|안양시동안구,경기,안양시동안구,2011,1661372,1621995,14655
경기|안양시동안구,경기,안양시동안구,2012,1743264,1677255,14688
경기|안양시동안구,경기,안양시동안구,2013,1745370,1680434,14638
경기|안양시동안구,경기,안양시동안구,2014,1773524,1695443,14991
경기|안양시동안구,경기,안양시동안구,2015,1819167,1737181,14999
경기|안양시동안구,경기,안양시동안구,2016,1888756,1802107,14884
경기|안양시동안구,경기,안양시동안구,2017,1932096,1845878,14675
경기|안양시동안구,경기,안양시동안구,2018,1988221,1893095,14667
경기|안양시동안구,경기,안양시동안구,2019,2135206,2047216,12880
경기|안양시동안구,경기,안양시동안구,2020,2230162,2136465,12831
경기|안양시동안구,경기,안양시동안구,2021,2487543,2358154,12445
경기|안양시동안구,경기,안양시동안구,2022,2853748,2680174,11221
경기|안양시동안구,경기,안양시동안구,2023,2712285,2530916,11300
경기|안양시동안구,경기,안양시동안구,2024,2778927,2586718,11298
경기|안양시동안구,경기,안양시동안구,2025,2831929,2629268,11412
경기|안양시동안구,경기,안양시동안구,2026,2928400,2724925,11347
경기|안양시만안구,경기,안양시만안구,1990,487416,570924,18316
경기|안양시만안구,경기,안양시만안구,1991,700000,770195,20236
경기|안양시만안구,경기,안양시만안구,1992,729775,799897,20671
경기|안양시만안구,경기,안양시만안구,1993,687913,739371,21429
경기|안양시만안구,경기,안양시만안구,1994,612172,660510,23119
경기|안양시만안구,경기,안양시만안구,1995,628924,673602,22662
경기|안양시만안구,경기,안양시만안구,1996,617195,648492,24731
경기|안양시만안구,경기,안양시만안구,1997,608583,633782,25737
경기|안양시만안구,경기,안양시만안구,1998,617073,639712,25804
경기|안양시만안구,경기,안양시만안구,1999,563602,583959,26009
경기|안양시만안구,경기,안양시만안구,2000,571397,581294,27037
경기|안양시만안구,경기,안양시만안구,2001,574689,585912,27033
경기|안양시만안구,경기,안양시만안구,2002,587933,608059,26646
경기|안양시만안구,경기,안양시만안구,2003,677021,694774,26641
경기|안양시만안구,경기,안양시만안구,2004,762917,784412,26647
경기|안양시만안구,경기,안양시만안구,2005,920589,926788,26144
경기|안양시만안구,경기,안양시만안구,2006,1084575,1107544,17677
경기|안양시만안구,경기,안양시만안구,2007,1260272,1244532,23472
경기|안양시만안구,경기,안양시만안구,2008,1336791,1320983,23463
경기|안양시만안구,경기,안양시만안구,2009,1282403,1243605,25387
경기|안양시만안구,경기,안양시만안구,2010,1258386,1199842,27015
경기|안양시만안구,경기,안양시만안구,2011,1288294,1213602,26557
경기|안양시만안구,경기,안양시만안구,2012,1371235,1259070,26553
경기|안양시만안구,경기,안양시만안구,2013,1388975,1267665,26633
경기|안양시만안구,경기,안양시만안구,2014,1404763,1267626,26947
경기|안양시만안구,경기,안양시만안구,2015,1408251,1258499,26164
경기|안양시만안구,경기,안양시만안구,2016,1460774,1303709,25833
경기|안양시만안구,경기,안양시만안구,2017,1491788,1331634,25392
경기|안양시만안구,경기,안양시만안구,2018,1529874,1376105,25136
경기|안양시만안구,경기,안양시만안구,2019,1572944,1435570,24613
경기|안양시만안구,경기,안양시만안구,2020,1654654,1511784,24185
경기|안양시만안구,경기,안양시만안구,2021,1826090,1661418,24138
경기|안양시만안구,경기,안양시만안구,2022,1984830,1816312,24444
경기|안양시만안구,경기,안양시만안구,2023,1865794,1715270,23667
경기|안양시만안구,경기,안양시만안구,2024,1874490,1728100,23457
경기|안양시만안구,경기,안양시만안구,2025,1923375,1770333,23438
경기|안양시만안구,경기,안양시만안구,2026,1968815,1808882,23465
경기|양주시,경기,양주시,1990,10790,24681,66605
경기|양주시,경기,양주시,1991,11594,27388,71495
경기|양주시,경기,양주시,1992,12258,30868,72944
경기|양주시,경기,양주시,1993,11481,29444,78236
경기|양주시,경기,양주시,1994,10633,26610,80810
경기|양주시,경기,양주시,1995,10882,29112,83748
경기|양주시,경기,양주시,1996,11200,30465,90307
경기|양주시,경기,양주시,1997,11614,31837,102856
경기|양주시,경기,양주시,1998,12663,35107,105377
경기|양주시,경기,양주시,1999,11716,31133,109542
경기|양주시,경기,양주시,2000,12569,32649,113112
경기|양주시,경기,양주시,2001,16563,39162,99872
경기|양주시,경기,양주시,2002,15290,38132,118482
경기|양주시,경기,양주시,2003,19184,46289,120787
경기|양주시,경기,양주시,2004,24475,57664,123242
경기|양주시,경기,양주시,2005,46956,93037,124695
경기|양주시,경기,양주시,2006,65637,117565,123971
경기|양주시,경기,양주시,2007,79882,142910,130099
경기|양주시,경기,양주시,2008,89858,156159,131888
경기|양주시,경기,양주시,2009,90214,157029,133586
경기|양주시,경기,양주시,2010,90295,159633,129335
경기|양주시,경기,양주시,2011,89569,157394,127272
경기|양주시,경기,양주시,2012,94207,163678,129165
경기|양주시,경기,양주시,2013,96601,165666,130721
경기|양주시,경기,양주시,2014,98418,167195,132105
경기|양주시,경기,양주시,2015,99653,167819,132551
경기|양주시,경기,양주시,2016,102404,172035,134739
경기|양주시,경기,양주시,2017,104532,175239,137007
경기|양주시,경기,양주시,2018,105210,177510,140348
경기|양주시,경기,양주시,2019,108785,185005,143197
경기|양주시,경기,양주시,2020,112097,191126,146024
경기|양주시,경기,양주시,2021,119974,205699,148523
경기|양주시,경기,양주시,2022,129340,220293,150221
경기|양주시,경기,양주시,2023,120768,205647,151920
경기|양주시,경기,양주시,2024,120953,205839,153842
경기|양주시,경기,양주시,2025,122288,208897,154505
경기|양주시,경기,양주시,2026,124371,212513,155072
경기|양평군,경기,양평군,1990,4503,12937,136032
경기|양평군,경기,양평군,1991,4602,15015,142919
경기|양평군,경기,양평군,1992,5473,19074,147548
경기|양평군,경기,양평군,1993,4127,16316,148825
경기|양평군,경기,양평군,1994,3945,14715,158541
경기|양평군,경기,양평군,1995,3979,16175,157925
경기|양평군,경기,양평군,1996,4117,17004,161342
경기|양평군,경기,양평군,1997,4768,21389,155752
경기|양평군,경기,양평군,1998,5076,23928,162613
경기|양평군,경기,양평군,1999,4663,20994,165918
경기|양평군,경기,양평군,2000,5073,21863,167142
경기|양평군,경기,양평군,2001,5463,22173,170220
경기|양평군,경기,양평군,2002,5804,23201,172784
경기|양평군,경기,양평군,2003,6350,25112,177153
경기|양평군,경기,양평군,2004,8025,29543,182681
경기|양평군,경기,양평군,2005,12017,38409,189557
경기|양평군,경기,양평군,2006,25042,52281,187114
경기|양평군,경기,양평군,2007,29534,60648,205740
경기|양평군,경기,양평군,2008,32321,67050,210821
경기|양평군,경기,양평군,2009,29953,63886,227301
경기|양평군,경기,양평군,2010,26874,60849,267397
경기|양평군,경기,양평군,2011,27616,62574,272763
경기|양평군,경기,양평군,2012,29987,66878,278166
경기|양평군,경기,양평군,2013,32400,71855,281250
경기|양평군,경기,양평군,2014,34819,77326,286023
경기|양평군,경기,양평군,2015,36196,81117,289225
경기|양평군,경기,양평군,2016,37814,84159,293832
경기|양평군,경기,양평군,2017,39585,87066,299418
경기|양평군,경기,양평군,2018,41427,90104,306364
경기|양평군,경기,양평군,2019,44084,94846,311624
경기|양평군,경기,양평군,2020,46759,99512,315445
경기|양평군,경기,양평군,2021,51234,107413,320803
경기|양평군,경기,양평군,2022,56153,117180,326595
경기|양평군,경기,양평군,2023,53221,110218,331904
경기|양평군,경기,양평군,2024,53798,110529,336234
경기|양평군,경기,양평군,2025,55008,111803,339555
경기|양평군,경기,양평군,2026,56180,113372,341961
경기|여주시,경기,여주시,1990,4500,10183,139462
경기|여주시,경기,여주시,1991,4651,11683,148462
경기|여주시,경기,여주시,1992,4866,12350,153815
경기|여주시,경기,여주시,1993,4881,13398,150607
경기|여주시,경기,여주시,1994,4685,13442,154747
경기|여주시,경기,여주시,1995,4697,13745,157946
경기|여주시,경기,여주시,1996,4797,14035,155534
경기|여주시,경기,여주시,1997,5147,19638,141424
경기|여주시,경기,여주시,1998,5474,21993,139669
경기|여주시,경기,여주시,1999,5383,20765,136704
경기|여주시,경기,여주시,2000,5800,22259,141585
경기|여주시,경기,여주시,2001,6137,23385,141971
경기|여주시,경기,여주시,2002,6252,23836,143379
경기|여주시,경기,여주시,2003,6601,25124,143764
경기|여주시,경기,여주시,2004,7350,28167,144682
경기|여주시,경기,여주시,2005,10323,34876,148057
경기|여주시,경기,여주시,2006,15384,39789,144121
경기|여주시,경기,여주시,2007,18501,46694,156236
경기|여주시,경기,여주시,2008,20749,50474,158525
경기|여주시,경기,여주시,2009,20786,49167,162755
경기|여주시,경기,여주시,2010,21028,49702,171850
경기|여주시,경기,여주시,2011,21091,48298,194046
경기|여주시,경기,여주시,2012,23105,51908,210578
경기|여주시,경기,여주시,2013,24734,54649,213596
경기|여주시,경기,여주시,2014,26111,56897,215101
경기|여주시,경기,여주시,2015,27362,59033,217612
경기|여주시,경기,여주시,2016,28250,60899,220650
경기|여주시,경기,여주시,2017,29187,62389,225223
경기|여주시,경기,여주시,2018,30263,64628,231960
경기|여주시,경기,여주시,2019,31422,67152,235950
경기|여주시,경기,여주시,2020,32597,69532,238709
경기|여주시,경기,여주시,2021,35096,74662,242912
경기|여주시,경기,여주시,2022,37411,78918,245866
경기|여주시,경기,여주시,2023,35153,74232,248551
경기|여주시,경기,여주시,2024,35303,74669,251044
경기|여주시,경기,여주시,2025,35770,76774,254103
경기|여주시,경기,여주시,2026,36264,77948,255803
경기|연천군,경기,연천군,1990,2721,14065,68615
경기|연천군,경기,연천군,1991,2877,15401,71238
경기|연천군,경기,연천군,1992,3195,18342,73405
경기|연천군,경기,연천군,1993,3156,17713,80727
경기|연천군,경기,연천군,1994,3119,16992,79684
경기|연천군,경기,연천군,1995,3187,15909,88193
경기|연천군,경기,연천군,1996,3121,16911,94597
경기|연천군,경기,연천군,1997,3318,18471,101415
경기|연천군,경기,연천군,1998,3848,19609,104868
경기|연천군,경기,연천군,1999,3499,18223,103147
경기|연천군,경기,연천군,2000,3566,17661,112730
경기|연천군,경기,연천군,2001,3937,18217,115541
경기|연천군,경기,연천군,2002,4128,19038,117438
경기|연천군,경기,연천군,2003,4363,19927,119639
경기|연천군,경기,연천군,2004,5348,22337,121035
경기|연천군,경기,연천군,2005,13196,33183,124049
경기|연천군,경기,연천군,2006,16205,35628,112272
경기|연천군,경기,연천군,2007,19473,41875,118587
경기|연천군,경기,연천군,2008,21456,44112,120161
경기|연천군,경기,연천군,2009,21172,43577,123084
경기|연천군,경기,연천군,2010,21272,43580,125522
경기|연천군,경기,연천군,2011,21488,43696,128586
경기|연천군,경기,연천군,2012,22967,45096,131038
경기|연천군,경기,연천군,2013,23351,45374,132766
경기|연천군,경기,연천군,2014,24119,46394,134376
경기|연천군,경기,연천군,2015,24703,47020,136430
경기|연천군,경기,연천군,2016,25027,47342,137239
경기|연천군,경기,연천군,2017,25241,48138,138710
경기|연천군,경기,연천군,2018,25356,48699,140853
경기|연천군,경기,연천군,2019,26644,50961,141178
경기|연천군,경기,연천군,2020,27402,52207,143863
경기|연천군,경기,연천군,2021,28747,55049,146522
경기|연천군,경기,연천군,2022,29757,57656,154280
경기|연천군,경기,연천군,2023,27006,52642,158412
경기|연천군,경기,연천군,2024,26305,51626,162213
경기|연천군,경기,연천군,2025,25728,51218,164918
경기|연천군,경기,연천군,2026,25796,51559,166511
경기|오산시,경기,오산시,1990,33900,121163,22136
경기|오산시,경기,오산시,1991,43343,151686,23068
경기|오산시,경기,오산시,1992,46766,179569,22859
경기|오산시,경기,오산시,1993,48687,185068,23361
경기|오산시,경기,오산시,1994,46305,174514,23613
경기|오산시,경기,오산시,1995,45315,170301,24091
경기|오산시,경기,오산시,1996,47805,170503,24892
경기|오산시,경기,오산시,1997,49397,172200,24682
경기|오산시,경기,오산시,1998,53224,176893,24883
경기|오산시,경기,오산시,1999,50200,155713,25158
경기|오산시,경기,오산시,2000,56063,163566,24683
경기|오산시,경기,오산시,2001,58467,168645,24549
경기|오산시,경기,오산시,2002,66690,174635,24519
경기|오산시,경기,오산시,2003,96777,196093,24753
경기|오산시,경기,오산시,2004,181004,265868,26269
경기|오산시,경기,오산시,2005,257307,358937,27218
경기|오산시,경기,오산시,2006,296780,418065,25794
경기|오산시,경기,오산시,2007,303157,410452,32173
경기|오산시,경기,오산시,2008,321245,433714,32848
경기|오산시,경기,오산시,2009,297423,408643,31910
경기|오산시,경기,오산시,2010,302184,417787,32446
경기|오산시,경기,오산시,2011,306273,432525,32198
경기|오산시,경기,오산시,2012,315638,444627,32802
경기|오산시,경기,오산시,2013,320678,450365,34182
경기|오산시,경기,오산시,2014,308665,444995,35882
경기|오산시,경기,오산시,2015,318693,449216,37112
경기|오산시,경기,오산시,2016,321868,455019,38709
경기|오산시,경기,오산시,2017,342447,479229,39230
경기|오산시,경기,오산시,2018,349068,494081,39485
경기|오산시,경기,오산시,2019,357659,512692,39708
경기|오산시,경기,오산시,2020,367050,531440,39889
경기|오산시,경기,오산시,2021,403640,578906,40154
경기|오산시,경기,오산시,2022,424481,628036,37430
경기|오산시,경기,오산시,2023,396032,587743,37521
경기|오산시,경기,오산시,2024,413618,608735,38255
경기|오산시,경기,오산시,2025,430463,630124,38415
경기|오산시,경기,오산시,2026,440481,652413,39111
경기|용인시기흥구,경기,용인시기흥구,1990,32928,76115,23660
경기|용인시기흥구,경기,용인시기흥구,1991,35452,87225,25117
경기|용인시기흥구,경기,용인시기흥구,1992,41615,105903,25069
경기|용인시기흥구,경기,용인시기흥구,1993,42098,107321,25339
경기|용인시기흥구,경기,용인시기흥구,1994,42950,109745,25623
경기|용인시기흥구,경기,용인시기흥구,1995,46683,118291,24374
경기|용인시기흥구,경기,용인시기흥구,1996,55939,134707,25109
경기|용인시기흥구,경기,용인시기흥구,1997,67996,149761,26948
경기|용인시기흥구,경기,용인시기흥구,1998,92876,168333,26797
경기|용인시기흥구,경기,용인시기흥구,1999,75681,147245,31282
경기|용인시기흥구,경기,용인시기흥구,2000,96400,173840,31043
경기|용인시기흥구,경기,용인시기흥구,2001,101090,181834,31701
경기|용인시기흥구,경기,용인시기흥구,2002,116549,205823,32219
경기|용인시기흥구,경기,용인시기흥구,2003,143826,242932,30224
경기|용인시기흥구,경기,용인시기흥구,2004,173431,296028,30299
경기|용인시기흥구,경기,용인시기흥구,2005,252670,411597,29398
경기|용인시기흥구,경기,용인시기흥구,2006,291086,464451,28609
경기|용인시기흥구,경기,용인시기흥구,2007,349352,510248,33285
경기|용인시기흥구,경기,용인시기흥구,2008,387497,565923,33890
경기|용인시기흥구,경기,용인시기흥구,2009,394616,568185,34359
경기|용인시기흥구,경기,용인시기흥구,2010,409545,585923,35336
경기|용인시기흥구,경기,용인시기흥구,2011,414710,596352,36019
경기|용인시기흥구,경기,용인시기흥구,2012,434763,621030,36443
경기|용인시기흥구,경기,용인시기흥구,2013,437441,624429,37652
경기|용인시기흥구,경기,용인시기흥구,2014,448743,633048,37979
경기|용인시기흥구,경기,용인시기흥구,2015,453720,638462,38347
경기|용인시기흥구,경기,용인시기흥구,2016,472459,655983,39392
경기|용인시기흥구,경기,용인시기흥구,2017,484995,674383,40953
경기|용인시기흥구,경기,용인시기흥구,2018,503178,691291,42225
경기|용인시기흥구,경기,용인시기흥구,2019,523439,714040,43008
